State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Haryana,Jind,Narwana APMC,Peas Wet,Peas Wet,Local,07/12/2025,6000,6000,6000,174
Haryana,Jind,Narwana APMC,Peas Wet,Peas Wet,Local,11/12/2025,6000,6000,6000,174
Haryana,Jind,Narwana APMC,Peas Wet,Peas Wet,Local,18/12/2025,4000,4000,4000,174
Haryana,Jind,Narwana APMC,Peas Wet,Peas Wet,Local,23/12/2025,3000,3000,3000,174
Haryana,Jind,Narwana APMC,Cauliflower,Cauliflower,Local,03/12/2025,3000,3000,3000,34
Haryana,Jind,Narwana APMC,Cauliflower,Cauliflower,Local,09/12/2025,2000,2000,2000,34
Haryana,Jind,Narwana APMC,Cauliflower,Cauliflower,Local,06/12/2025,3000,3000,3000,34
Haryana,Jind,Narwana APMC,Cauliflower,Cauliflower,Local,14/12/2025,1200,1200,1200,34
Haryana,Jind,Narwana APMC,Onion,Onion,Local,01/12/2025,1500,1500,1500,23
Haryana,Jind,Narwana APMC,Onion,Onion,Local,06/12/2025,1200,1200,1200,23
Haryana,Jind,Narwana APMC,Onion,Onion,Non-FAQ,07/12/2025,1200,1200,1200,23
Haryana,Jind,Narwana APMC,Onion,Onion,Non-FAQ,18/12/2025,2000,2000,2000,23
Haryana,Jind,Narwana APMC,Raddish,Raddish,Local,14/12/2025,700,700,700,161
Haryana,Jind,Narwana APMC,Ginger(Green),Green Ginger,Local,06/12/2025,7000,7000,7000,103
Haryana,Jind,Narwana APMC,Pomegranate,Pomogranate,Local,13/12/2025,18000,18000,18000,190
Haryana,Jind,Narwana APMC,Pomegranate,Pomogranate,Local,23/12/2025,10000,10000,10000,190
Haryana,Jind,Narwana APMC,Pomegranate,Pomogranate,Local,25/12/2025,15000,15000,15000,190
Haryana,Jind,Narwana APMC,Mousambi(Sweet Lime),Mousambi,Local,09/12/2025,4000,4000,4000,77
Haryana,Jind,Narwana APMC,Mousambi(Sweet Lime),Mousambi,Local,06/12/2025,4000,4000,4000,77
Haryana,Jind,Narwana APMC,Cucumbar(Kheera),Cucumbar,Local,12/12/2025,2000,2000,2000,159
Haryana,Jind,Narwana APMC,Cucumbar(Kheera),Cucumbar,Local,25/12/2025,2000,2000,2000,159
Haryana,Jind,Narwana APMC,Cucumbar(Kheera),Cucumbar,Local,29/12/2025,1500,1500,1500,159
Haryana,Jind,Narwana APMC,Potato,Potato,Non-FAQ,20/12/2025,800,800,800,24
Haryana,Jind,Narwana APMC,Potato,Potato,Non-FAQ,25/12/2025,700,700,700,24
Haryana,Jind,Narwana APMC,Potato,Potato,Non-FAQ,29/12/2025,600,600,600,24
Haryana,Jind,Narwana APMC,Potato,Potato,Non-FAQ,30/12/2025,600,600,600,24
Haryana,Jind,Narwana APMC,Potato,Potato,Local,01/12/2025,1200,1200,1200,24
Haryana,Jind,Narwana APMC,Potato,Potato,Non-FAQ,07/12/2025,1000,1000,1000,24
Haryana,Jind,Narwana APMC,Potato,Potato,Non-FAQ,13/12/2025,800,800,800,24
Haryana,Jind,Narwana APMC,Potato,Potato,Non-FAQ,21/12/2025,800,800,800,24
Haryana,Jind,Narwana APMC,Banana,Other,Local,01/12/2025,1600,1600,1600,19
Haryana,Jind,Narwana APMC,Banana,Other,Local,10/12/2025,1600,1600,1600,19
Haryana,Jind,Narwana APMC,Pomegranate,Pomogranate,Local,02/12/2025,18000,18000,18000,190
Haryana,Jind,Narwana APMC,Pomegranate,Pomogranate,Local,03/12/2025,18000,18000,18000,190
Haryana,Jind,Narwana APMC,Pomegranate,Pomogranate,Local,04/12/2025,18000,18000,18000,190
Haryana,Jind,Narwana APMC,Cabbage,Cabbage,Local,11/12/2025,1500,1500,1500,154
Haryana,Jind,Narwana APMC,Cabbage,Cabbage,Local,08/12/2025,1500,1500,1500,154
Haryana,Jind,Narwana APMC,Chikoos(Sapota),Sapota,Local,10/12/2025,7000,7000,7000,71
Haryana,Jind,Narwana APMC,Chikoos(Sapota),Sapota,Local,17/12/2025,7000,7000,7000,71
Haryana,Jind,Narwana APMC,Chikoos(Sapota),Sapota,Local,19/12/2025,7000,7000,7000,71
Haryana,Jind,Narwana APMC,Ginger(Green),Green Ginger,Local,24/12/2025,7000,7000,7000,103
Haryana,Jind,Narwana APMC,Apple,Apple,Local,10/12/2025,5000,7000,6000,17
Haryana,Jind,Narwana APMC,Apple,Apple,Local,23/12/2025,5000,7000,6000,17
Haryana,Jind,Narwana APMC,Apple,Apple,Local,19/12/2025,6000,6500,6250,17
Haryana,Jind,Narwana APMC,Coriander(Leaves),Coriander,Local,08/12/2025,2000,2000,2000,43
Haryana,Jind,Narwana APMC,Coriander(Leaves),Coriander,Local,11/12/2025,3500,3500,3500,43
Haryana,Jind,Narwana APMC,Coriander(Leaves),Coriander,Local,18/12/2025,3000,3000,3000,43
Haryana,Jind,Narwana APMC,Apple,Apple,Local,21/12/2025,6000,7000,6500,17
Haryana,Jind,Narwana APMC,Apple,Apple,Local,20/12/2025,6000,7000,6500,17
Haryana,Jind,Narwana APMC,Apple,Apple,Local,05/12/2025,6000,8000,7000,17
Haryana,Jind,Narwana APMC,Tomato,Tomato,Non-FAQ,13/12/2025,4500,4500,4500,78
Haryana,Jind,Narwana APMC,Tomato,Tomato,Non-FAQ,15/12/2025,4000,4000,4000,78
Haryana,Jind,Narwana APMC,Tomato,Tomato,Non-FAQ,23/12/2025,3000,4000,3500,78
Haryana,Jind,Narwana APMC,Tomato,Tomato,Non-FAQ,12/12/2025,3000,3000,3000,78
Haryana,Jind,Narwana APMC,Tomato,Tomato,Non-FAQ,20/12/2025,4000,4000,4000,78
Haryana,Jind,Narwana APMC,Tomato,Tomato,Non-FAQ,21/12/2025,4500,4500,4500,78
Haryana,Jind,Narwana APMC,Apple,Apple,Local,07/01/2026,8000,8000,8000,17
Haryana,Jind,Narwana APMC,Apple,Apple,Local,16/01/2026,8000,12000,10000,17
Haryana,Jind,Narwana APMC,Apple,Apple,Local,01/01/2026,7000,8000,7500,17
Haryana,Jind,Narwana APMC,Cauliflower,Cauliflower,Local,02/01/2026,500,500,500,34
Haryana,Jind,Narwana APMC,Cauliflower,Cauliflower,Local,07/01/2026,500,500,500,34
Haryana,Jind,Narwana APMC,Cauliflower,Cauliflower,Local,06/01/2026,500,500,500,34
Haryana,Jind,Narwana APMC,Cauliflower,Cauliflower,Local,17/01/2026,1000,1000,1000,34
Haryana,Jind,Narwana APMC,Cauliflower,Cauliflower,Local,27/01/2026,1500,1500,1500,34
Haryana,Jind,Narwana APMC,Onion,Onion,Non-FAQ,09/01/2026,2000,2000,2000,23
Haryana,Jind,Narwana APMC,Onion,Onion,Non-FAQ,11/01/2026,2000,2000,2000,23
Haryana,Jind,Narwana APMC,Cauliflower,Cauliflower,Local,28/01/2026,1500,1500,1500,34
Haryana,Jind,Narwana APMC,Cauliflower,Cauliflower,Local,29/01/2026,1500,1500,1500,34
Haryana,Jind,Narwana APMC,Cauliflower,Cauliflower,Local,30/01/2026,1000,1000,1000,34
Haryana,Jind,Narwana APMC,Kinnow,Kinnow,Local,01/01/2026,3000,3000,3000,336
Haryana,Jind,Narwana APMC,Kinnow,Kinnow,Local,04/01/2026,3000,3000,3000,336
Haryana,Jind,Narwana APMC,Kinnow,Kinnow,Local,14/01/2026,3500,3500,3500,336
Haryana,Jind,Narwana APMC,Kinnow,Kinnow,Local,11/01/2026,3500,3500,3500,336
Haryana,Jind,Narwana APMC,Kinnow,Kinnow,Local,18/01/2026,3500,3500,3500,336
Haryana,Jind,Narwana APMC,Kinnow,Kinnow,Local,23/01/2026,3500,3500,3500,336
Haryana,Jind,Narwana APMC,Potato,Potato,Non-FAQ,05/01/2026,700,700,700,24
Haryana,Jind,Narwana APMC,Potato,Potato,Non-FAQ,27/01/2026,700,700,700,24
Haryana,Jind,Narwana APMC,Potato,Potato,Non-FAQ,28/01/2026,700,700,700,24
Haryana,Jind,Narwana APMC,Potato,Potato,Non-FAQ,14/01/2026,600,600,600,24
Haryana,Jind,Narwana APMC,Potato,Potato,Non-FAQ,12/01/2026,600,600,600,24
Haryana,Jind,Narwana APMC,Onion,Onion,Non-FAQ,18/01/2026,1500,2000,1850,23
Haryana,Jind,Narwana APMC,Onion,Onion,Non-FAQ,24/01/2026,2000,2000,2000,23
Haryana,Jind,Narwana APMC,Onion,Onion,Non-FAQ,04/01/2026,2000,2000,2000,23
Haryana,Jind,Narwana APMC,Mousambi(Sweet Lime),Mousambi,Local,13/01/2026,4000,4000,4000,77
Haryana,Jind,Narwana APMC,Mousambi(Sweet Lime),Mousambi,Local,20/01/2026,4000,4000,4000,77
Haryana,Jind,Narwana APMC,Coriander(Leaves),Coriander,Local,03/01/2026,2000,2000,2000,43
Haryana,Jind,Narwana APMC,Carrot,Carrot,Local,26/01/2026,700,700,700,153
Haryana,Jind,Narwana APMC,Carrot,Carrot,Local,27/01/2026,700,700,700,153
Haryana,Jind,Narwana APMC,Carrot,Carrot,Local,28/01/2026,700,700,700,153
Haryana,Jind,Narwana APMC,Carrot,Carrot,Local,25/01/2026,700,700,700,153
Haryana,Jind,Narwana APMC,Carrot,Carrot,Local,04/01/2026,1000,1000,1000,153
Haryana,Jind,Narwana APMC,Carrot,Carrot,Local,06/01/2026,1000,1000,1000,153
Haryana,Jind,Narwana APMC,Carrot,Carrot,Local,08/01/2026,1000,1000,1000,153
Haryana,Jind,Narwana APMC,Tomato,Tomato,Non-FAQ,16/01/2026,3000,3000,3000,78
Haryana,Jind,Narwana APMC,Tomato,Tomato,Local,23/01/2026,2500,2500,2500,78
Haryana,Jind,Narwana APMC,Tomato,Tomato,Non-FAQ,19/01/2026,2500,2500,2500,78
Haryana,Jind,Narwana APMC,Tomato,Tomato,Non-FAQ,26/01/2026,2000,2000,2000,78
Haryana,Jind,Narwana APMC,Tomato,Tomato,Non-FAQ,28/01/2026,2500,2500,2500,78
Haryana,Jind,Narwana APMC,Tomato,Tomato,Non-FAQ,30/01/2026,1200,2000,1500,78
Haryana,Jind,Narwana APMC,Peas Wet,Peas Wet,Local,29/01/2026,1800,1800,1800,174
Haryana,Jind,Narwana APMC,Pomegranate,Pomogranate,Local,08/01/2026,13000,13000,13000,190
Haryana,Jind,Narwana APMC,Pomegranate,Pomogranate,Local,25/01/2026,13000,13000,13000,190
Haryana,Jind,Narwana APMC,Peas Wet,Peas Wet,Local,05/01/2026,2000,2000,2000,174
Haryana,Jind,Narwana APMC,Peas Wet,Peas Wet,Local,07/01/2026,2000,2000,2000,174
Haryana,Jind,Narwana APMC,Chikoos(Sapota),Sapota,Local,07/01/2026,6000,6000,6000,71
Haryana,Jind,Narwana APMC,Chikoos(Sapota),Sapota,Local,25/01/2026,6000,6000,6000,71
Haryana,Jind,Narwana APMC,Chikoos(Sapota),Sapota,Local,30/01/2026,6000,6000,6000,71
Haryana,Jind,Narwana APMC,Chikoos(Sapota),Sapota,Local,14/01/2026,6000,6000,6000,71
Haryana,Jind,Narwana APMC,Chikoos(Sapota),Sapota,Local,21/01/2026,6000,6000,6000,71
Haryana,Jind,Narwana APMC,Cucumbar(Kheera),Cucumbar,Local,20/01/2026,3500,3500,3500,159
Haryana,Jind,Narwana APMC,Banana,Other,Local,05/01/2026,1600,1600,1600,19
Haryana,Jind,Narwana APMC,Banana,Other,Local,29/01/2026,1600,1600,1600,19
Haryana,Jind,Narwana APMC,Cotton,American,Local,02/01/2026,6800,7450,7150,15
Haryana,Jind,Narwana APMC,Spinach,Spinach,Local,04/01/2026,1000,1000,1000,342
Haryana,Jind,Narwana APMC,Spinach,Spinach,Local,06/01/2026,1000,1000,1000,342
Haryana,Jind,Narwana APMC,Spinach,Spinach,Local,07/01/2026,1000,1000,1000,342
Haryana,Jind,Narwana APMC,Cucumbar(Kheera),Cucumbar,Local,25/01/2026,3500,3500,3500,159
Haryana,Jind,Narwana APMC,Cabbage,Cabbage,Local,06/02/2026,1200,1200,1200,154
Haryana,Jind,Narwana APMC,Carrot,Carrot,Local,10/02/2026,1000,1000,1000,153
Haryana,Jind,Narwana APMC,Grapes,Indian,Local,09/02/2026,12000,12000,12000,22
Haryana,Jind,Narwana APMC,Grapes,Indian,Local,17/02/2026,12000,12000,12000,22
Haryana,Jind,Narwana APMC,Potato,Potato,Non-FAQ,03/02/2026,700,700,700,24
Haryana,Jind,Narwana APMC,Potato,Potato,Non-FAQ,19/02/2026,600,600,600,24
Haryana,Jind,Narwana APMC,Onion,Onion,Non-FAQ,14/02/2026,1200,1500,1350,23
Haryana,Jind,Narwana APMC,Onion,Onion,Non-FAQ,16/02/2026,1500,1500,1500,23
Haryana,Jind,Narwana APMC,Onion,Onion,Non-FAQ,06/02/2026,1200,2000,1500,23
Haryana,Jind,Narwana APMC,Carrot,Carrot,Local,13/02/2026,800,800,800,153
Haryana,Jind,Narwana APMC,Carrot,Carrot,Local,16/02/2026,1000,1000,1000,153
Haryana,Jind,Narwana APMC,Carrot,Carrot,Local,21/02/2026,1000,1000,1000,153
Haryana,Jind,Narwana APMC,Onion,Onion,Non-FAQ,11/02/2026,1200,1500,1350,23
Haryana,Jind,Narwana APMC,Onion,Onion,Non-FAQ,24/02/2026,1200,1500,1350,23
Haryana,Jind,Narwana APMC,Carrot,Carrot,Local,25/02/2026,1000,1000,1000,153
Haryana,Jind,Narwana APMC,Onion,Onion,Non-FAQ,09/02/2026,1500,1500,1500,23
Haryana,Jind,Narwana APMC,Tomato,Tomato,Non-FAQ,24/02/2026,2500,2500,2500,78
Haryana,Jind,Narwana APMC,Tomato,Tomato,Non-FAQ,25/02/2026,1500,1500,1500,78
Haryana,Jind,Narwana APMC,Tomato,Tomato,Non-FAQ,27/02/2026,1000,1500,1300,78
Haryana,Jind,Narwana APMC,Cauliflower,Cauliflower,Local,05/02/2026,1000,1000,1000,34
Haryana,Jind,Narwana APMC,Cauliflower,Cauliflower,Local,09/02/2026,1000,1000,1000,34
Haryana,Jind,Narwana APMC,Cauliflower,Cauliflower,Local,17/02/2026,700,700,700,34
Haryana,Jind,Narwana APMC,Tomato,Tomato,Non-FAQ,13/02/2026,1200,2000,1500,78
Haryana,Jind,Narwana APMC,Tomato,Tomato,Non-FAQ,16/02/2026,1500,1500,1500,78
Haryana,Jind,Narwana APMC,Tomato,Tomato,Non-FAQ,18/02/2026,2500,2500,2500,78
Haryana,Jind,Narwana APMC,Mousambi(Sweet Lime),Mousambi,Local,26/02/2026,3500,3500,3500,77
Haryana,Jind,Narwana APMC,Apple,Apple,Local,12/02/2026,15000,15000,15000,17
Haryana,Jind,Narwana APMC,Apple,Apple,Local,19/02/2026,15000,15000,15000,17
Haryana,Jind,Narwana APMC,Apple,Apple,Local,21/02/2026,12000,15000,13500,17
Haryana,Jind,Narwana APMC,Banana,Other,Local,25/02/2026,1600,1600,1600,19
Haryana,Jind,Narwana APMC,Mousambi(Sweet Lime),Mousambi,Local,05/02/2026,3500,3500,3500,77
Haryana,Jind,Narwana APMC,Mousambi(Sweet Lime),Mousambi,Local,08/02/2026,3500,3500,3500,77
Haryana,Jind,Narwana APMC,Chikoos(Sapota),Sapota,Local,27/02/2026,4500,4500,4500,71
Haryana,Jind,Narwana APMC,Chikoos(Sapota),Sapota,Local,01/02/2026,6000,6000,6000,71
Haryana,Jind,Narwana APMC,Chikoos(Sapota),Sapota,Local,06/02/2026,6000,6000,6000,71
Haryana,Jind,Narwana APMC,Chikoos(Sapota),Sapota,Local,08/02/2026,6000,6000,6000,71
Haryana,Jind,Narwana APMC,Chikoos(Sapota),Sapota,Local,19/02/2026,6000,6000,6000,71
Haryana,Jind,Narwana APMC,Chikoos(Sapota),Sapota,Local,22/02/2026,6000,6000,6000,71
Haryana,Jind,Narwana APMC,Cotton,American,Local,28/02/2026,6800,7250,7100,15
Haryana,Jind,Narwana APMC,Cucumbar(Kheera),Cucumbar,Local,16/02/2026,3000,3000,3000,159
Haryana,Jind,Narwana APMC,Cucumbar(Kheera),Cucumbar,Local,23/02/2026,2000,2000,2000,159
Haryana,Jind,Narwana APMC,Cucumbar(Kheera),Cucumbar,Local,08/02/2026,2000,2000,2000,159
Haryana,Jind,Narwana APMC,Banana,Other,Local,14/02/2026,1600,1600,1600,19
Haryana,Jind,Narwana APMC,Coriander(Leaves),Coriander,Local,24/02/2026,1000,1000,1000,43
Haryana,Jind,Narwana APMC,Coriander(Leaves),Coriander,Local,26/02/2026,1000,1000,1000,43
Haryana,Jind,Narwana APMC,Coriander(Leaves),Coriander,Local,01/02/2026,2000,2000,2000,43
Haryana,Jind,Narwana APMC,Coriander(Leaves),Coriander,Local,04/02/2026,1500,1500,1500,43
Haryana,Jind,Narwana APMC,Coriander(Leaves),Coriander,Local,16/02/2026,1200,1200,1200,43
Haryana,Jind,Narwana APMC,Banana,Other,Local,17/02/2026,1600,1600,1600,19
Haryana,Jind,Narwana APMC,Banana,Other,Local,21/02/2026,1600,1600,1600,19
Haryana,Jind,Narwana APMC,Peas Wet,Peas Wet,Local,06/02/2026,1500,1500,1500,174
Haryana,Jind,Narwana APMC,Peas Wet,Peas Wet,Local,08/02/2026,2000,2000,2000,174
Haryana,Jind,Narwana APMC,Peas Wet,Peas Wet,Local,22/02/2026,1500,1500,1500,174
Haryana,Jind,Narwana APMC,Peas Wet,Peas Wet,Local,16/02/2026,2500,2500,2500,174
Haryana,Jind,Narwana APMC,Peas Wet,Peas Wet,Local,23/02/2026,2000,2000,2000,174
Haryana,Jind,Narwana APMC,Peas Wet,Peas Wet,Local,03/02/2026,2000,2000,2000,174
Haryana,Jind,Narwana APMC,Peas Wet,Peas Wet,Local,02/02/2026,1800,1800,1800,174
Haryana,Jind,Narwana APMC,Peas Wet,Peas Wet,Local,19/02/2026,2000,2000,2000,174
Haryana,Jind,Narwana APMC,Pomegranate,Pomogranate,Local,19/02/2026,15000,15000,15000,190
Haryana,Jind,Narwana APMC,Pomegranate,Pomogranate,Local,21/02/2026,15000,15000,15000,190
Haryana,Jind,Narwana APMC,Pomegranate,Pomogranate,Local,22/02/2026,15000,15000,15000,190
Haryana,Jind,Narwana APMC,Pomegranate,Pomogranate,Local,06/02/2026,15000,15000,15000,190
Haryana,Jind,Narwana APMC,Pomegranate,Pomogranate,Local,08/02/2026,13500,13500,13500,190
Haryana,Jind,Narwana APMC,Pomegranate,Pomogranate,Local,03/02/2026,15000,15000,15000,190
Haryana,Jind,Narwana APMC,Pomegranate,Pomogranate,Local,10/02/2026,15000,15000,15000,190
Haryana,Jind,Narwana APMC,Spinach,Spinach,Local,27/02/2026,1500,1500,1500,342
Haryana,Jind,Narwana APMC,Kinnow,Kinnow,Local,05/02/2026,2500,3500,3000,336
Haryana,Jind,Narwana APMC,Kinnow,Kinnow,Local,07/02/2026,3500,3500,3500,336
Haryana,Jind,Narwana APMC,Kinnow,Kinnow,Local,12/02/2026,3500,3500,3500,336
Haryana,Jind,Narwana APMC,Kinnow,Kinnow,Local,18/02/2026,4000,4000,4000,336
Haryana,Jind,Narwana APMC,Spinach,Spinach,Local,04/02/2026,1000,1000,1000,342
Haryana,Jind,Narwana APMC,Spinach,Spinach,Local,19/02/2026,1000,1000,1000,342
Haryana,Jind,Narwana APMC,Spinach,Spinach,Local,17/02/2026,1000,1000,1000,342
Haryana,Jind,Narwana APMC,Kinnow,Kinnow,Local,26/02/2026,4500,4500,4500,336
Haryana,Jind,Narwana APMC,Kinnow,Kinnow,Local,25/02/2026,4000,4000,4000,336
Haryana,Jind,Narwana APMC,Sponge gourd,Sponge gourd,Local,12/04/2026,5000,5000,5000,311
Haryana,Jind,Narwana APMC,Sponge gourd,Sponge gourd,Local,16/04/2026,5000,5000,5000,311
Haryana,Jind,Narwana APMC,Sponge gourd,Sponge gourd,Local,18/04/2026,4000,4000,4000,311
Haryana,Jind,Narwana APMC,Spinach,Spinach,Local,02/03/2026,1500,1500,1500,342
Haryana,Jind,Narwana APMC,Spinach,Spinach,Local,11/03/2026,2000,2000,2000,342
Haryana,Jind,Narwana APMC,Spinach,Spinach,Local,17/03/2026,2000,2000,2000,342
Haryana,Jind,Narwana APMC,Spinach,Spinach,Local,18/03/2026,2000,2000,2000,342
Haryana,Jind,Narwana APMC,Kinnow,Kinnow,Local,02/03/2026,4500,4500,4500,336
Haryana,Jind,Narwana APMC,Kinnow,Kinnow,Local,05/03/2026,4500,4500,4500,336
Haryana,Jind,Narwana APMC,Kinnow,Kinnow,Local,14/03/2026,4500,4500,4500,336
Haryana,Jind,Narwana APMC,Kinnow,Kinnow,Local,13/03/2026,4500,4500,4500,336
Haryana,Jind,Narwana APMC,Cabbage,Cabbage,Local,10/03/2026,1000,1000,1000,154
Haryana,Jind,Narwana APMC,Cucumbar(Kheera),Cucumbar,Local,18/03/2026,1500,1500,1500,159
Haryana,Jind,Narwana APMC,Cucumbar(Kheera),Cucumbar,Local,19/03/2026,1500,1500,1500,159
Haryana,Jind,Narwana APMC,Cucumbar(Kheera),Cucumbar,Local,23/03/2026,1000,1000,1000,159
Haryana,Jind,Narwana APMC,Cucumbar(Kheera),Cucumbar,Local,25/03/2026,1000,1000,1000,159
Haryana,Jind,Narwana APMC,Cucumbar(Kheera),Cucumbar,Local,09/04/2026,700,700,700,159
Haryana,Jind,Narwana APMC,Cucumbar(Kheera),Cucumbar,Local,13/04/2026,700,700,700,159
Haryana,Jind,Narwana APMC,Carrot,Carrot,Local,06/03/2026,1000,1000,1000,153
Haryana,Jind,Narwana APMC,Carrot,Carrot,Local,07/03/2026,1000,1000,1000,153
Haryana,Jind,Narwana APMC,Cucumbar(Kheera),Cucumbar,Local,08/03/2026,1500,1500,1500,159
Haryana,Jind,Narwana APMC,Cucumbar(Kheera),Cucumbar,Local,12/03/2026,1500,1500,1500,159
Haryana,Jind,Narwana APMC,Cucumbar(Kheera),Cucumbar,Local,05/03/2026,2000,2000,2000,159
Haryana,Jind,Narwana APMC,Cabbage,Cabbage,Local,09/03/2026,800,800,800,154
Haryana,Jind,Narwana APMC,Cabbage,Cabbage,Local,25/03/2026,1500,1500,1500,154
Haryana,Jind,Narwana APMC,Pomegranate,Pomogranate,Local,12/03/2026,15000,15000,15000,190
Haryana,Jind,Narwana APMC,Pomegranate,Pomogranate,Local,16/03/2026,15000,15000,15000,190
Haryana,Jind,Narwana APMC,Pomegranate,Pomogranate,Local,20/03/2026,15000,15000,15000,190
Haryana,Jind,Narwana APMC,Pomegranate,Pomogranate,Local,24/03/2026,15000,15000,15000,190
Haryana,Jind,Narwana APMC,Pomegranate,Pomogranate,Local,23/03/2026,15000,15000,15000,190
Haryana,Jind,Narwana APMC,Pomegranate,Pomogranate,Local,26/03/2026,15000,15000,15000,190
Haryana,Jind,Narwana APMC,Pomegranate,Pomogranate,Local,03/04/2026,15000,15000,15000,190
Haryana,Jind,Narwana APMC,Peas Wet,Peas Wet,Local,30/03/2026,1000,1500,1200,174
Haryana,Jind,Narwana APMC,Karbuja(Musk Melon),Karbhuja,Local,20/04/2026,1500,1500,1500,187
Haryana,Jind,Narwana APMC,Cucumbar(Kheera),Cucumbar,Local,20/03/2026,1200,1200,1200,159
Haryana,Jind,Narwana APMC,Cucumbar(Kheera),Cucumbar,Local,04/04/2026,1000,1000,1000,159
Haryana,Jind,Narwana APMC,Cucumbar(Kheera),Cucumbar,Local,06/04/2026,500,500,500,159
Haryana,Jind,Narwana APMC,Cucumbar(Kheera),Cucumbar,Local,27/03/2026,1000,1000,1000,159
Haryana,Jind,Narwana APMC,Bhindi(Ladies Finger),Bhindi,Local,14/04/2026,4000,4000,4000,85
Haryana,Jind,Narwana APMC,Bottle gourd,Bottle Gourd,Local,12/04/2026,1000,1000,1000,82
Haryana,Jind,Narwana APMC,Bottle gourd,Bottle Gourd,Local,20/04/2026,1000,1000,1000,82
Haryana,Jind,Narwana APMC,Bottle gourd,Bottle Gourd,Local,17/04/2026,1000,1000,1000,82
Haryana,Jind,Narwana APMC,Water Melon,Water Melon,Local,23/03/2026,1500,1500,1500,73
Haryana,Jind,Narwana APMC,Chikoos(Sapota),Sapota,Local,21/03/2026,5000,5000,5000,71
Haryana,Jind,Narwana APMC,Chikoos(Sapota),Sapota,Local,04/04/2026,4500,4500,4500,71
Haryana,Jind,Narwana APMC,Chikoos(Sapota),Sapota,Local,07/04/2026,4500,4500,4500,71
Haryana,Jind,Narwana APMC,Cauliflower,Cauliflower,Local,10/03/2026,1000,1000,1000,34
Haryana,Jind,Narwana APMC,Chikoos(Sapota),Sapota,Local,01/03/2026,4500,4500,4500,71
Haryana,Jind,Narwana APMC,Banana,Other,Local,12/04/2026,1600,1600,1600,19
Haryana,Jind,Narwana APMC,Bottle gourd,Bottle Gourd,Local,29/03/2026,1000,1000,1000,82
Haryana,Jind,Narwana APMC,Bottle gourd,Bottle Gourd,Local,26/03/2026,1500,1500,1500,82
Haryana,Jind,Narwana APMC,Bottle gourd,Bottle Gourd,Local,30/03/2026,1000,1000,1000,82
Haryana,Jind,Narwana APMC,Bottle gourd,Bottle Gourd,Local,09/04/2026,1000,1000,1000,82
Haryana,Jind,Narwana APMC,Bhindi(Ladies Finger),Bhindi,Local,08/04/2026,7000,7000,7000,85
Haryana,Jind,Narwana APMC,Bottle gourd,Bottle Gourd,Local,07/04/2026,1200,1200,1200,82
Haryana,Jind,Narwana APMC,Bhindi(Ladies Finger),Bhindi,Local,17/04/2026,4000,4000,4000,85
Haryana,Jind,Narwana APMC,Mango,Other,Local,18/04/2026,6000,6000,6000,20
Haryana,Jind,Narwana APMC,Bottle gourd,Bottle Gourd,Local,24/03/2026,1500,1500,1500,82
Haryana,Jind,Narwana APMC,Bottle gourd,Bottle Gourd,Local,19/03/2026,2000,2000,2000,82
Haryana,Jind,Narwana APMC,Apple,Apple,Local,06/03/2026,12000,12000,12000,17
Haryana,Jind,Narwana APMC,Orange,Other,Local,03/04/2026,7000,7000,7000,18
Haryana,Jind,Narwana APMC,Apple,Apple,Local,24/03/2026,18000,18000,18000,17
Haryana,Jind,Narwana APMC,Mango,Other,Local,07/04/2026,15000,15000,15000,20
Haryana,Jind,Narwana APMC,Cauliflower,Cauliflower,Local,21/03/2026,1000,1000,1000,34
Haryana,Jind,Narwana APMC,Cauliflower,Cauliflower,Local,19/03/2026,1000,1000,1000,34
Haryana,Jind,Narwana APMC,Chikoos(Sapota),Sapota,Local,17/04/2026,5000,5000,5000,71
Haryana,Jind,Narwana APMC,Cauliflower,Cauliflower,Local,18/03/2026,1500,1500,1500,34
Haryana,Jind,Narwana APMC,Mango,Other,Local,13/03/2026,20000,20000,20000,20
Haryana,Jind,Narwana APMC,Mango,Other,Local,16/03/2026,20000,20000,20000,20
Haryana,Jind,Narwana APMC,Mango,Other,Local,05/04/2026,15000,15000,15000,20
Haryana,Jind,Narwana APMC,Apple,Apple,Local,01/04/2026,15000,15000,15000,17
Haryana,Jind,Narwana APMC,Apple,Apple,Local,16/04/2026,17000,17000,17000,17
Haryana,Jind,Narwana APMC,Apple,Apple,Local,19/04/2026,15000,15000,15000,17
Haryana,Jind,Narwana APMC,Grapes,Indian,Local,16/03/2026,12000,12000,12000,22
Haryana,Jind,Narwana APMC,Grapes,Indian,Local,17/04/2026,12000,12000,12000,22
Haryana,Jind,Narwana APMC,Apple,Apple,Local,12/04/2026,18000,18000,18000,17
Haryana,Jind,Narwana APMC,Tomato,Tomato,Non-FAQ,02/03/2026,1200,1200,1200,78
Haryana,Jind,Narwana APMC,Tomato,Tomato,Non-FAQ,10/03/2026,2000,2000,2000,78
Haryana,Jind,Narwana APMC,Tomato,Tomato,Non-FAQ,16/03/2026,1000,2000,1500,78
Haryana,Jind,Narwana APMC,Tomato,Tomato,Non-FAQ,03/03/2026,2000,2000,2000,78
